,weight,keyword,filename
8089,,areas,nihms27532.pdf
8090,,patch-clamp recordings,nihms27532.pdf
8091,,NCM,nihms27532.pdf
8092,,slices,nihms27532.pdf
8093,,indication,nihms27532.pdf
8094,,influence,nihms27532.pdf
8095,,inhibitory,nihms27532.pdf
8096,,network,nihms27532.pdf
8097,,rest,nihms27532.pdf
8098,,action,nihms27532.pdf
8099,,prevent,nihms27532.pdf
8100,,runaway excitation,nihms27532.pdf
8101,,activation,nihms27532.pdf
8102,,Pinaud,nihms27532.pdf
8103,,studies,nihms27532.pdf
8104,,requiredto test,nihms27532.pdf
8105,,GABAergic,nihms27532.pdf
8106,,influence,nihms27532.pdf
8107,,level,nihms27532.pdf
8108,,brain,nihms27532.pdf
8109,,perceptual,nihms27532.pdf
8110,,ofvocal learning,nihms27532.pdf
8111,,acquisition,nihms27532.pdf
8112,,song auditory memories,nihms27532.pdf
8113,,GABAergic Elements,nihms27532.pdf
8114,,Song Control SystemThe,nihms27532.pdf
8115,,densities,nihms27532.pdf
8116,,GABAergic neurons,nihms27532.pdf
8117,,song control,nihms27532.pdf
8118,,inhibitory transmission,nihms27532.pdf
8119,,physiology,nihms27532.pdf
8120,,song control system,nihms27532.pdf
8121,,Ingeneral,nihms27532.pdf
8122,,observations,nihms27532.pdf
8123,,consistent with,nihms27532.pdf
8124,,incidence,nihms27532.pdf
8125,,GABAergic cells,nihms27532.pdf
8126,,inmammalian,nihms27532.pdf
8127,,pallial,nihms27532.pdf
8128,,striatal areas,nihms27532.pdf
8129,,inhibitory component,nihms27532.pdf
8130,,oflocal processing networks,nihms27532.pdf
8131,,Gerfen,nihms27532.pdf
8132,,Smith,nihms27532.pdf
8133,,Bolam,nihms27532.pdf
8134,,inauditory,nihms27532.pdf
8135,,variability,nihms27532.pdf
8136,,GABAergic soma,nihms27532.pdf
8137,,nucleisuggests,nihms27532.pdf
8138,,existence,nihms27532.pdf
8139,,subpopulations,nihms27532.pdf
8140,,inhibitory cells,nihms27532.pdf
8141,,high density,nihms27532.pdf
8142,,GABAergic cells,nihms27532.pdf
8143,,zebra,nihms27532.pdf
8144,,homologue,nihms27532.pdf
8145,,basal ganglia,nihms27532.pdf
8146,,song nucleus area X,nihms27532.pdf
8147,,consistent with,nihms27532.pdf
8148,,prevalence,nihms27532.pdf
8149,,GABAergic neurons,nihms27532.pdf
8150,,thebasal ganglia,nihms27532.pdf
8151,,mammals,nihms27532.pdf
8152,,area X,nihms27532.pdf
8153,,striatal,nihms27532.pdf
8154,,pallidal features,nihms27532.pdf
8155,,thelatter,nihms27532.pdf
8156,,GABAergic cells,nihms27532.pdf
8157,,thalamic nucleus,nihms27532.pdf
8158,,DLM,nihms27532.pdf
8159,,Luo,nihms27532.pdf
8160,,"Perkel,1999a",nihms27532.pdf
8161,,Luo,nihms27532.pdf
8162,,Perkel,nihms27532.pdf
8163,,GABAergic cellsin area X,nihms27532.pdf
8164,,sparse,nihms27532.pdf
8165,,inhibitory,nihms27532.pdf
8166,,participate,nihms27532.pdf
8167,,area X,nihms27532.pdf
8168,,DLM,nihms27532.pdf
8169,,projection,nihms27532.pdf
8170,,area X,nihms27532.pdf
8171,,DLM,nihms27532.pdf
8172,,components,nihms27532.pdf
8173,,thesong system’s anterior forebrain pathway,nihms27532.pdf
8174,,song learning,nihms27532.pdf
8175,,themotor control,nihms27532.pdf
8176,,song production,nihms27532.pdf
8177,,Scharff,nihms27532.pdf
8178,,Nottebohm,nihms27532.pdf
8179,,Sohrabjiet al.,nihms27532.pdf
8180,,pathway,nihms27532.pdf
8181,,mammalian,nihms27532.pdf
8182,,basal,nihms27532.pdf
8183,,ganglia-thalamocortical loopsthat,nihms27532.pdf
8184,,learning,nihms27532.pdf
8185,,performance,nihms27532.pdf
8186,,movement,nihms27532.pdf
8187,,complex,nihms27532.pdf
8188,,Jarvis,nihms27532.pdf
8189,,Nottebohm,nihms27532.pdf
8190,,Jarvis,nihms27532.pdf
8191,,Simpson,nihms27532.pdf
8192,,Vicario,nihms27532.pdf
8193,,Luo,nihms27532.pdf
8194,,Perkel,nihms27532.pdf
8195,,area X,nihms27532.pdf
8196,,density,nihms27532.pdf
8197,,small,nihms27532.pdf
8198,,GABAergic cells,nihms27532.pdf
8199,,GAD-positive cells,nihms27532.pdf
8200,,participate,nihms27532.pdf
8201,,X-to-DLM projection,nihms27532.pdf
8202,,Luo andPerkel,nihms27532.pdf
8203,,local processing,nihms27532.pdf
8204,,networks,nihms27532.pdf
8205,,area,nihms27532.pdf
8206,,X.Pinaud,nihms27532.pdf
8207,,MelloPage,nihms27532.pdf
8208,,Author,nihms27532.pdf
8209,,manuscript,nihms27532.pdf
8210,,PMC,nihms27532.pdf
8211,,Author,nihms27532.pdf
8212,,Author,nihms27532.pdf
8213,,Author,nihms27532.pdf
8214,,Manuscript',nihms27532.pdf
8215,,pallial,nihms27532.pdf
8216,,song control nuclei,nihms27532.pdf
8217,,LMAN,nihms27532.pdf
8218,,HVC,nihms27532.pdf
8219,,RA,nihms27532.pdf
8220,,small,nihms27532.pdf
8221,,GABAergicneurons,nihms27532.pdf
8222,,local inhibitory cells,nihms27532.pdf
8223,,measurements,nihms27532.pdf
8224,,GABAergic cell,nihms27532.pdf
8225,,pallial,nihms27532.pdf
8226,,song nuclei,nihms27532.pdf
8227,,thismay,nihms27532.pdf
8228,,neuronal size,nihms27532.pdf
8229,,nuclei,nihms27532.pdf
8230,,adjacent,nihms27532.pdf
8231,,inhibitory projections,nihms27532.pdf
8232,,theanterior forebrain pathway,nihms27532.pdf
8233,,GABAergic cells,nihms27532.pdf
8234,,pallial songnuclei,nihms27532.pdf
8235,,projection neurons,nihms27532.pdf
8236,,RA,nihms27532.pdf
8237,,neurons,nihms27532.pdf
8238,,project,nihms27532.pdf
8239,,immunopositive,nihms27532.pdf
8240,,calcium-binding protein parvalbumin,nihms27532.pdf
8241,,PV,nihms27532.pdf
8242,,PV-positive cells,nihms27532.pdf
8243,,subpopulation,nihms27532.pdf
8244,,GABAergicneurons,nihms27532.pdf
8245,,RA-to-nXIItsprojection,nihms27532.pdf
8246,,GABAergic,nihms27532.pdf
8247,,inhibitory,nihms27532.pdf
8248,,RA,nihms27532.pdf
8249,,target,nihms27532.pdf
8250,,determinedexperimentally,nihms27532.pdf
8251,,evidence,nihms27532.pdf
8252,,HVC,nihms27532.pdf
8253,,neurons,nihms27532.pdf
8254,,toeither area X,nihms27532.pdf
8255,,RA,nihms27532.pdf
8256,,co-express,nihms27532.pdf
8257,,parvalbumin,nihms27532.pdf
8258,,calbindin,nihms27532.pdf
8259,,calretinin,nihms27532.pdf
8260,,calcium-binding proteins,nihms27532.pdf
8261,,populations,nihms27532.pdf
8262,,HVCinterneurons,nihms27532.pdf
8263,,proteins,nihms27532.pdf
8264,,co-localize,nihms27532.pdf
8265,,GABA,nihms27532.pdf
8266,,arethought,nihms27532.pdf
8267,,GABAergic neurons,nihms27532.pdf
8268,,DeFelipe,nihms27532.pdf
8269,,theGABAergic cells,nihms27532.pdf
8270,,HVC,nihms27532.pdf
8271,,interneurons,nihms27532.pdf
8272,,projection neurons,nihms27532.pdf
8273,,GABAergic transmission,nihms27532.pdf
8274,,RA,nihms27532.pdf
8275,,generation,nihms27532.pdf
8276,,appropriate,nihms27532.pdf
8277,,songstructure,nihms27532.pdf
8278,,regulate,nihms27532.pdf
8279,,initiation,nihms27532.pdf
8280,,control,nihms27532.pdf
8281,,synchronous,nihms27532.pdf
8282,,RA,nihms27532.pdf
8283,,projection neurons,nihms27532.pdf
8284,,thoughtto,nihms27532.pdf
8285,,controlled,nihms27532.pdf
8286,,activation,nihms27532.pdf
8287,,local,nihms27532.pdf
8288,,1999).Interestingly,nihms27532.pdf
8289,,PV-positive cells,nihms27532.pdf
8290,,rodent,nihms27532.pdf
8291,,hippocampus,nihms27532.pdf
8292,,fast-firing behavior,nihms27532.pdf
8293,,GABAergic cells,nihms27532.pdf
8294,,calcium-bindingproteins,nihms27532.pdf
8295,,calbindin,nihms27532.pdf
8296,,calretinin,nihms27532.pdf
8297,,firing behavior,nihms27532.pdf
8298,,Kawaguchiet,nihms27532.pdf
8299,,observations,nihms27532.pdf
8300,,potential,nihms27532.pdf
8301,,relevance,nihms27532.pdf
8302,,RA,nihms27532.pdf
8303,,physiology,nihms27532.pdf
8304,,fastneuronal firing,nihms27532.pdf
8305,,song structure,nihms27532.pdf
8306,,prominentlocal,nihms27532.pdf
8307,,GABAergic,nihms27532.pdf
8308,,high density,nihms27532.pdf
8309,,PV-positive cells,nihms27532.pdf
8310,,GABAergic transmission,nihms27532.pdf
8311,,GABA-A receptors,nihms27532.pdf
8312,,song nucleus,nihms27532.pdf
8313,,LMAN,nihms27532.pdf
8314,,firing behavior,nihms27532.pdf
8315,,controlled,nihms27532.pdf
8316,,inhibitoryinterneurons,nihms27532.pdf
8317,,data,nihms27532.pdf
8318,,physiological,nihms27532.pdf
8319,,studiesdiscussed,nihms27532.pdf
8320,,GABAergic elements,nihms27532.pdf
8321,,prevalent,nihms27532.pdf
8322,,song controlnuclei,nihms27532.pdf
8323,,inhibition,nihms27532.pdf
8324,,normal physiology,nihms27532.pdf
8325,,song system,nihms27532.pdf
8326,,data,nihms27532.pdf
8327,,characterization,nihms27532.pdf
8328,,GABAergic elements,nihms27532.pdf
8329,,ascending,nihms27532.pdf
8330,,auditory pathway,nihms27532.pdf
8331,,control nuclei,nihms27532.pdf
8332,,zebra,nihms27532.pdf
8333,,brain,nihms27532.pdf
8334,,interpretation,nihms27532.pdf
8335,,anatomical,nihms27532.pdf
8336,,physiological studies,nihms27532.pdf
8337,,zebrafinches,nihms27532.pdf
8338,,stimulate,nihms27532.pdf
8339,,investigations,nihms27532.pdf
8340,,properties,nihms27532.pdf
8341,,inhibitory,nihms27532.pdf
8342,,networkswithin,nihms27532.pdf
8343,,songbird brain,nihms27532.pdf
8344,,Liisa Tremere,nihms27532.pdf
8345,,Jane MacPherson,nihms27532.pdf
8346,,manuscript,nihms27532.pdf
8347,,LeathaLynch,nihms27532.pdf
8348,,dialysis,nihms27532.pdf
8349,,GABA-BSA,nihms27532.pdf
8350,,conjugate,nihms27532.pdf
8351,,Work,nihms27532.pdf
8352,,NIH/NIDCD,nihms27532.pdf
8353,,grant#02853,nihms27532.pdf
8354,,Raphael,nihms27532.pdf
8355,,Pinaud,nihms27532.pdf
8356,,N.L.,nihms27532.pdf
8357,,Tartar Research Fellow,nihms27532.pdf
8358,,ANATOMICAL,nihms27532.pdf
8359,,Xarea X,nihms27532.pdf
8360,,striatumPinaud,nihms27532.pdf
8361,,MelloPage 14J,nihms27532.pdf
8362,,Author,nihms27532.pdf
8363,,manuscript,nihms27532.pdf
8364,,PMC,nihms27532.pdf
8365,,Author,nihms27532.pdf
8366,,Author,nihms27532.pdf
8367,,Author,nihms27532.pdf
8368,,Manuscript',nihms27532.pdf
8369,,mesopalliumCMMcaudomedial,nihms27532.pdf
8370,,mesopalliumCStcaudal,nihms27532.pdf
8371,,dorsolateral nucleus,nihms27532.pdf
8372,,thalamusDMdorsal,nihms27532.pdf
8373,,medial nucleus,nihms27532.pdf
8374,,midbrainFLMmedial longitudinal fasciculusGPglobus pallidusHhyperpalliumHphippocampusHVCnucleus HVC,nihms27532.pdf
8375,,letter-based name)ICinferior colliculusICointercollicular nucleusIVfourth ventricleL1L2a,nihms27532.pdf
8376,,L3,nihms27532.pdf
8377,,field L,nihms27532.pdf
8378,,mesopallialisLMANmedial,nihms27532.pdf
8379,,subdivision,nihms27532.pdf
8380,,magnocellular nucleus,nihms27532.pdf
8381,,anterior,nihms27532.pdf
8382,,lateral mesencephalic nucleusMGNmedial,nihms27532.pdf
8383,,nucleusNnidopalliumNAnucleus,nihms27532.pdf
8384,,angularisNCMcaudomedial,nihms27532.pdf
8385,,nidopalliumNIfnucleus interfacialis,nihms27532.pdf
8386,,nidopalliumNLnucleus,nihms27532.pdf
8387,,laminarisNMnucleus,nihms27532.pdf
8388,,magnocellularisnXIItstracheosyringeal component,nihms27532.pdf
8389,,hypoglossal nerveOvnucleus ovoidalis,nihms27532.pdf
8390,,pathwayRArobust nucleus,nihms27532.pdf
8391,,arcopalliumshnidopallial,nihms27532.pdf
8392,,shelf region,nihms27532.pdf
8393,,adjacent,nihms27532.pdf
8394,,HVCPinaud,nihms27532.pdf
8395,,MelloPage 15J,nihms27532.pdf
8396,,Chem Neuroanat,nihms27532.pdf
8397,,Author,nihms27532.pdf
8398,,manuscript,nihms27532.pdf
8399,,PMC,nihms27532.pdf
8400,,Author,nihms27532.pdf
8401,,Author,nihms27532.pdf
8402,,Author,nihms27532.pdf
8403,,Manuscript',nihms27532.pdf
8404,,SONsuperior,nihms27532.pdf
8405,,nucleusStstriatumTeOoptic tectumThthalamustOMoccipitomesencephalic,nihms27532.pdf
8406,,tractVventricleVeLlateral vestibular nucleusVII nnucleus,nihms27532.pdf
8407,,cranial,nihms27532.pdf
8408,,facial,nihms27532.pdf
8409,,JM,nihms27532.pdf
8410,,Guillery RW,nihms27532.pdf
8411,,PH,nihms27532.pdf
8412,,Comparison,nihms27532.pdf
8413,,structure,nihms27532.pdf
8414,,cortical,nihms27532.pdf
8415,,collicularterminals,nihms27532.pdf
8416,,rat,nihms27532.pdf
8417,,medial,nihms27532.pdf
8418,,geniculate body,nihms27532.pdf
8419,,PubMed,nihms27532.pdf
8420,,Compoint C,nihms27532.pdf
8421,,Buisseret-Delmas C,nihms27532.pdf
8422,,M. Cerebellar nuclei,nihms27532.pdf
8423,,nucleocorticalprojections,nihms27532.pdf
8424,,rat,nihms27532.pdf
8425,,retrograde,nihms27532.pdf
8426,,tracing,nihms27532.pdf
8427,,GABA,nihms27532.pdf
8428,,glutamate immunohistochemistry,nihms27532.pdf
8429,,Neurol,nihms27532.pdf
8430,,PubMed,nihms27532.pdf
8431,,BH,nihms27532.pdf
8432,,Oddie SD,nihms27532.pdf
8433,,Theta band,nihms27532.pdf
8434,,oscillation,nihms27532.pdf
8435,,synchrony,nihms27532.pdf
8436,,hippocampal formation,nihms27532.pdf
8437,,associatedstructures,nihms27532.pdf
8438,,case,nihms27532.pdf
8439,,sensorimotor integration,nihms27532.pdf
8440,,Behav Brain,nihms27532.pdf
8441,,Gilbert CD,nihms27532.pdf
8442,,Generation,nihms27532.pdf
8443,,end-inhibition,nihms27532.pdf
8444,,visual cortex,nihms27532.pdf
8445,,interlaminar,nihms27532.pdf
8446,,connections,nihms27532.pdf
8447,,Nature1986;320(6060):362–365,nihms27532.pdf
8448,,PubMed,nihms27532.pdf
8449,,RL,nihms27532.pdf
8450,,Ascending,nihms27532.pdf
8451,,projections,nihms27532.pdf
8452,,primary,nihms27532.pdf
8453,,nuclei,nihms27532.pdf
8454,,nucleus laminaris,nihms27532.pdf
8455,,pigeon,nihms27532.pdf
8456,,PubMed,nihms27532.pdf
8457,,SW,nihms27532.pdf
8458,,Brady JD,nihms27532.pdf
8459,,Walsh JP,nihms27532.pdf
8460,,Intrinsic,nihms27532.pdf
8461,,synaptic properties,nihms27532.pdf
8462,,neurons,nihms27532.pdf
8463,,vocal-control,nihms27532.pdf
8464,,in vitro,nihms27532.pdf
8465,,preparations,nihms27532.pdf
8466,,juvenile,nihms27532.pdf
8467,,adult,nihms27532.pdf
8468,,zebra finches,nihms27532.pdf
8469,,PubMed,nihms27532.pdf
8470,,SW,nihms27532.pdf
8471,,Halsema KA,nihms27532.pdf
8472,,Brown SA,nihms27532.pdf
8473,,Miesner EA,nihms27532.pdf
8474,,Axonal connections,nihms27532.pdf
8475,,forebrain nucleus,nihms27532.pdf
8476,,vocal learning,nihms27532.pdf
8477,,zebra finches,nihms27532.pdf
8478,,PubMed,nihms27532.pdf
8479,,SW,nihms27532.pdf
8480,,Miesner EA,nihms27532.pdf
8481,,AP,nihms27532.pdf
8482,,Forebrain lesions disrupt development,nihms27532.pdf
8483,,songin passerine,nihms27532.pdf
8484,,birds,nihms27532.pdf
8485,,PubMed,nihms27532.pdf
8486,,MS,nihms27532.pdf
8487,,Knudsen EI,nihms27532.pdf
8488,,SD,nihms27532.pdf
8489,,Neural,nihms27532.pdf
8490,,derivation,nihms27532.pdf
8491,,sound,nihms27532.pdf
8492,,location,nihms27532.pdf
8493,,resolution,nihms27532.pdf
8494,,spatialambiguities,nihms27532.pdf
8495,,binaural cues,nihms27532.pdf
8496,,PubMed,nihms27532.pdf
8497,,SE,nihms27532.pdf
8498,,McHale CM,nihms27532.pdf
8499,,Brasher CA,nihms27532.pdf
8500,,Dooling RJ,nihms27532.pdf
8501,,Auditory pathways,nihms27532.pdf
8502,,budgerigar,nihms27532.pdf
8503,,Thalamo-telencephalic projections,nihms27532.pdf
8504,,Brain Behav Evol 1987;30(3–4):174–199,nihms27532.pdf
8505,,PubMed,nihms27532.pdf
8506,,S,nihms27532.pdf
8507,,Hyson RL,nihms27532.pdf
8508,,Effect,nihms27532.pdf
8509,,GABA,nihms27532.pdf
8510,,processing,nihms27532.pdf
8511,,interaural time differences,nihms27532.pdf
8512,,nucleuslaminaris neurons,nihms27532.pdf
8513,,chick,nihms27532.pdf
8514,,PubMed,nihms27532.pdf
8515,,CE,nihms27532.pdf
8516,,M. A,nihms27532.pdf
8517,,detection,nihms27532.pdf
8518,,interaural time differences,nihms27532.pdf
8519,,brain stem,nihms27532.pdf
8520,,barnowl,nihms27532.pdf
8521,,PubMed,nihms27532.pdf
8522,,Connors BW,nihms27532.pdf
8523,,Horizontal,nihms27532.pdf
8524,,spread,nihms27532.pdf
8525,,synchronized,nihms27532.pdf
8526,,activity,nihms27532.pdf
8527,,neocortex,nihms27532.pdf
8528,,GABA-mediated inhibition,nihms27532.pdf
8529,,PubMed,nihms27532.pdf
8530,,Connors BW,nihms27532.pdf
8531,,Synchronized,nihms27532.pdf
8532,,excitation,nihms27532.pdf
8533,,inhibition,nihms27532.pdf
8534,,intrinsically,nihms27532.pdf
8535,,burstingneurons,nihms27532.pdf
8536,,neocortex,nihms27532.pdf
8537,,PubMed,nihms27532.pdf
8538,,QC,nihms27532.pdf
8539,,Jen PH,nihms27532.pdf
8540,,Bicuculline,nihms27532.pdf
8541,,discharge patterns,nihms27532.pdf
8542,,rate-intensity functions,nihms27532.pdf
8543,,andfrequency,nihms27532.pdf
8544,,tuning,nihms27532.pdf
8545,,characteristics,nihms27532.pdf
8546,,bat,nihms27532.pdf
8547,,cortical neurons,nihms27532.pdf
8548,,SJ,nihms27532.pdf
8549,,Mello C,nihms27532.pdf
8550,,Nottebohm F,nihms27532.pdf
8551,,Jarvis E,nihms27532.pdf
8552,,DS,nihms27532.pdf
8553,,Decrements,nihms27532.pdf
8554,,auditory responses,nihms27532.pdf
8555,,long-lasting,nihms27532.pdf
8556,,periods,nihms27532.pdf
8557,,protein synthesis,nihms27532.pdf
8558,,songbirdforebrain,nihms27532.pdf
8559,,Sci U S A 1995;92(8):3406–3410,nihms27532.pdf
8560,,PubMed,nihms27532.pdf
8561,,MelloPage,nihms27532.pdf
8562,,Chem Neuroanat,nihms27532.pdf
8563,,Author,nihms27532.pdf
8564,,manuscript,nihms27532.pdf
8565,,PMC,nihms27532.pdf
8566,,Author,nihms27532.pdf
8567,,Author,nihms27532.pdf
8568,,Author,nihms27532.pdf
8569,,Manuscript',nihms27532.pdf
8570,,Churchill L,nihms27532.pdf
8571,,Kalivas PW,nihms27532.pdf
8572,,gamma-aminobutyric acid,nihms27532.pdf
8573,,theventral pallidum,nihms27532.pdf
8574,,nucleus accumbens,nihms27532.pdf
8575,,rat,nihms27532.pdf
8576,,1994;345(4):579–595,nihms27532.pdf
8577,,RA,nihms27532.pdf
8578,,Burd GD,nihms27532.pdf
8579,,Rubel EW,nihms27532.pdf
8580,,Development,nihms27532.pdf
8581,,GABA,nihms27532.pdf
8582,,immunoreactivity,nihms27532.pdf
8583,,brainstem,nihms27532.pdf
8584,,nucleiof,nihms27532.pdf
8585,,chick,nihms27532.pdf
8586,,ontogeny,nihms27532.pdf
8587,,gradients,nihms27532.pdf
8588,,terminal staining,nihms27532.pdf
8589,,RE,nihms27532.pdf
8590,,Lekan HA,nihms27532.pdf
8591,,cells,nihms27532.pdf
8592,,synapses,nihms27532.pdf
8593,,case,nihms27532.pdf
8594,,review,nihms27532.pdf
8595,,PubMed,nihms27532.pdf
8596,,JW,nihms27532.pdf
8597,,Parks,nihms27532.pdf
8598,,TN,nihms27532.pdf
8599,,Origin,nihms27532.pdf
8600,,ascending,nihms27532.pdf
8601,,auditory,nihms27532.pdf
8602,,projections,nihms27532.pdf
8603,,nucleus mesencephalicus lateralispars dorsalis,nihms27532.pdf
8604,,chicken,nihms27532.pdf
8605,,Brain,nihms27532.pdf
8606,,PubMed,nihms27532.pdf
8607,,FF,nihms27532.pdf
8608,,Armstrong-James MA,nihms27532.pdf
8609,,Intracortical processes,nihms27532.pdf
8610,,integration,nihms27532.pdf
8611,,sensoryinformation,nihms27532.pdf
8612,,PubMed,nihms27532.pdf
8613,,G,nihms27532.pdf
8614,,Egorova M,nihms27532.pdf
8615,,Hage SR,nihms27532.pdf
8616,,Muller BA,nihms27532.pdf
8617,,Spatial map,nihms27532.pdf
8618,,frequency,nihms27532.pdf
8619,,tuning-curve shapes,nihms27532.pdf
8620,,mouseinferior colliculus,nihms27532.pdf
8621,,PubMed,nihms27532.pdf
8622,,MJ,nihms27532.pdf
8623,,Haresign T,nihms27532.pdf
8624,,Simmons JA,nihms27532.pdf
8625,,Frequency,nihms27532.pdf
8626,,tuning,nihms27532.pdf
8627,,latencies,nihms27532.pdf
8628,,responses,nihms27532.pdf
8629,,frequency-modulated,nihms27532.pdf
8630,,inferior colliculus,nihms27532.pdf
8631,,echolocating bat,nihms27532.pdf
8632,,Eptesicus fuscus,nihms27532.pdf
8633,,H. Tonotopic,nihms27532.pdf
8634,,gradients,nihms27532.pdf
8635,,membrane,nihms27532.pdf
8636,,synaptic properties,nihms27532.pdf
8637,,neurons,nihms27532.pdf
8638,,chickennucleus magnocellularis,nihms27532.pdf
8639,,PubMed,nihms27532.pdf
8640,,K,nihms27532.pdf
8641,,Koyano K,nihms27532.pdf
8642,,GABAergic,nihms27532.pdf
8643,,inputs,nihms27532.pdf
8644,,detection,nihms27532.pdf
8645,,theneurones,nihms27532.pdf
8646,,nucleus laminaris,nihms27532.pdf
8647,,chick,nihms27532.pdf
8648,,PubMed,nihms27532.pdf
8649,,PL,nihms27532.pdf
8650,,Stewart MG,nihms27532.pdf
8651,,rat,nihms27532.pdf
8652,,cerebellum,nihms27532.pdf
8653,,light,nihms27532.pdf
8654,,electron microscope study,nihms27532.pdf
8655,,PubMed,nihms27532.pdf
8656,,PL,nihms27532.pdf
8657,,distribution,nihms27532.pdf
8658,,GABA-immunoreactive neurons,nihms27532.pdf
8659,,visual cortex(area 17,nihms27532.pdf
8660,,cat,nihms27532.pdf
8661,,PubMed,nihms27532.pdf
8662,,TQ,nihms27532.pdf
8663,,single cells,nihms27532.pdf
8664,,learned,nihms27532.pdf
8665,,auditory objects,nihms27532.pdf
8666,,PubMed,nihms27532.pdf
8667,,CR,nihms27532.pdf
8668,,Synaptic organization,nihms27532.pdf
8669,,striatum,nihms27532.pdf
8670,,AP,nihms27532.pdf
8671,,Distribution,nihms27532.pdf
8672,,GABA-like immunoreactivity,nihms27532.pdf
8673,,song system,nihms27532.pdf
8674,,zebrafinch,nihms27532.pdf
8675,,PubMed,nihms27532.pdf
8676,,Tsumoto T,nihms27532.pdf
8677,,Hagihara K,nihms27532.pdf
8678,,H. Inhibition,nihms27532.pdf
8679,,orientation,nihms27532.pdf
8680,,selectivity,nihms27532.pdf
8681,,cat,nihms27532.pdf
8682,,PubMed,nihms27532.pdf
8683,,JS,nihms27532.pdf
8684,,Solis,nihms27532.pdf
8685,,JM,nihms27532.pdf
8686,,Nicoll RA,nihms27532.pdf
8687,,Local,nihms27532.pdf
8688,,synaptic actions,nihms27532.pdf
8689,,GABA,nihms27532.pdf
8690,,hippocampus,nihms27532.pdf
8691,,Neuron,nihms27532.pdf
8692,,PubMed,nihms27532.pdf
8693,,ED,nihms27532.pdf
8694,,Nottebohm F.,nihms27532.pdf
8695,,gene expression,nihms27532.pdf
8696,,Sci U S A 1997;94(8):4097–4102,nihms27532.pdf
8697,,PubMed,nihms27532.pdf
8698,,ED,nihms27532.pdf
8699,,Scharff C,nihms27532.pdf
8700,,Grossman MR,nihms27532.pdf
8701,,Ramos JA,nihms27532.pdf
8702,,Nottebohm F.,nihms27532.pdf
8703,,bird sings,nihms27532.pdf
8704,,context-dependent,nihms27532.pdf
8705,,gene expression,nihms27532.pdf
8706,,Neuron,nihms27532.pdf
8707,,PubMed,nihms27532.pdf
8708,,EG,nihms27532.pdf
8709,,GABAergic neurons,nihms27532.pdf
8710,,cortical,nihms27532.pdf
8711,,plasticity,nihms27532.pdf
8712,,primates,nihms27532.pdf
8713,,Cereb Cortex,nihms27532.pdf
8714,,PubMed,nihms27532.pdf
8715,,HJ,nihms27532.pdf
8716,,organization,nihms27532.pdf
8717,,ascending,nihms27532.pdf
8718,,auditory pathway,nihms27532.pdf
8719,,pigeon,nihms27532.pdf
8720,,Columba livia,nihms27532.pdf
8721,,I.Diencephalic projections,nihms27532.pdf
8722,,inferior colliculus,nihms27532.pdf
8723,,nucleus mesencephali,nihms27532.pdf
8724,,lateralis,nihms27532.pdf
